0,1,2,3,4,5,6,7,label
-1024.75,-356.0,-280.0,188.25,-1664.75,104.75,567.75,139.5,7
-855.0,-147.75,98.25,94.5,-2218.0,279.0,740.75,53.0,7
-540.75,-38.0,196.25,-10.0,-1989.75,251.25,991.75,30.5,7
-514.75,-59.5,-139.5,-62.25,-1389.5,49.5,903.0,-53.0,7
-860.25,-140.5,-261.5,-109.25,-774.5,-55.75,789.75,-93.25,7
-820.5,-24.0,-408.75,-208.5,-440.75,45.25,588.25,-97.0,7
-444.0,-8.0,-359.75,-276.75,-306.75,183.5,607.25,-143.5,7
-215.25,38.0,-234.25,-380.0,-163.25,256.75,680.25,-199.75,7
90.25,96.25,-133.25,-449.0,6.75,184.75,613.75,-172.25,7
401.5,178.25,319.0,-531.75,-23.25,-87.25,454.5,-176.25,7
547.0,263.75,779.25,-644.0,-130.75,-316.75,380.0,-297.0,7
1007.75,355.25,818.75,-844.0,-197.0,-451.5,575.0,-355.0,7
1228.5,408.75,643.0,-819.25,13.25,-347.25,810.25,-299.0,7
1198.5,356.75,402.0,-619.5,-253.25,-286.5,912.0,-161.0,7
1118.5,301.0,-2.75,-355.5,-496.0,-376.75,960.75,-103.25,7
1045.0,329.0,-600.75,-259.5,-587.25,-346.0,881.0,81.25,7
1019.25,363.25,-1020.5,-244.5,-1021.25,-311.75,749.0,246.5,7
238.25,426.25,-944.25,-186.25,-1465.0,-269.25,732.5,232.5,7
-405.75,470.5,-320.5,-225.25,-1602.5,-91.0,708.25,423.25,7
-611.0,392.5,656.0,-103.75,-1667.5,91.75,606.0,515.0,7
-657.75,191.75,1319.5,16.5,-1644.5,276.0,385.0,543.75,7
-511.75,-1.5,1548.75,97.25,-1834.25,441.0,178.5,498.0,7
-299.75,-45.5,1075.75,197.5,-2015.25,445.25,214.5,426.5,7
-142.75,-18.0,669.25,213.5,-2146.0,318.5,611.75,394.0,7
-155.75,2.0,500.75,241.25,-1829.5,228.25,933.75,299.75,7
-332.25,-48.75,118.25,220.25,-1322.25,176.5,934.0,213.75,7
-659.5,-96.5,-321.5,221.25,-1288.5,94.75,600.0,82.75,7
-988.0,-143.75,-667.0,223.25,-1386.5,-35.75,284.75,31.75,7
-809.0,-81.0,-887.75,53.75,-1634.0,-123.0,316.5,9.75,7
-411.75,-46.25,-1002.25,90.75,-1420.75,125.25,428.75,94.5,7
-291.75,-213.25,-1223.5,277.25,-1602.25,554.5,564.25,138.25,7
38.75,-157.25,-1517.25,109.25,-1592.0,769.25,715.75,165.5,7
171.0,-142.75,-1494.75,122.5,-586.75,568.25,683.0,267.0,7
207.0,-176.75,-1344.75,137.5,402.5,148.5,700.0,344.75,7
457.5,-62.25,-1103.75,87.5,531.25,-42.75,986.75,502.75,7
463.25,-84.75,-457.5,305.25,279.25,-350.5,1106.75,532.25,7
433.5,-44.25,109.25,424.0,-310.75,-585.5,914.0,514.25,7
107.75,-86.5,364.5,566.0,-810.75,-758.5,530.5,662.75,7
-273.5,-79.75,579.25,376.0,-1023.0,-873.5,52.75,773.5,7
-614.5,-18.75,678.75,112.25,-1034.75,-759.25,-885.75,741.75,7
-867.25,-1.5,701.25,-119.75,-901.75,-565.75,-1222.75,730.25,7
-899.75,8.5,870.75,-282.75,-190.0,-182.25,-1195.75,829.25,7
-905.25,-76.5,884.0,-204.0,-25.5,-63.5,-698.25,1058.5,7
-856.5,-120.0,672.5,-188.75,-368.25,-110.25,-55.5,1053.75,7
-1147.0,-157.25,506.0,-109.75,-416.0,-200.75,244.75,1050.0,7
-849.25,-124.75,301.75,-86.0,-559.0,-346.0,429.75,1054.25,7
12.75,-115.5,165.75,-129.5,-520.75,-401.5,293.0,922.5,7
545.25,-186.25,129.25,-190.75,225.5,-498.25,-31.75,585.5,7
909.25,-250.25,-7.0,-198.75,1167.0,-618.5,-185.25,153.75,7
1120.0,-241.5,-147.75,-161.5,1609.25,-655.0,-435.25,-413.25,7
1317.75,-103.5,-249.0,-204.75,1313.5,-769.25,-418.5,-915.75,7
1355.25,60.0,-304.25,-332.25,670.5,-791.0,-221.75,-932.5,7
411.0,88.75,-319.5,-475.75,547.5,-589.75,-103.0,-933.25,7
-499.5,130.0,-277.25,-293.5,676.0,-494.0,-77.0,-927.0,7
-656.5,165.75,-173.5,29.0,834.0,-472.25,-141.0,-907.0,7
-917.5,136.75,-76.0,143.5,817.25,-369.0,-215.25,-852.25,7
-925.75,100.25,22.25,194.75,830.25,-161.0,-308.0,-812.25,7
-140.75,41.25,47.0,231.75,1089.75,-105.25,-314.5,-812.0,7
411.5,-0.5,-5.75,156.25,1408.0,-181.75,-103.0,-729.25,7
955.25,-69.25,-38.5,27.0,1585.5,-288.75,315.0,-802.25,7
1064.5,-82.75,-138.75,-139.0,1407.5,-221.75,500.75,-700.0,7
1169.75,-95.5,-292.0,-276.75,1007.0,-60.0,434.5,-754.0,7
1015.25,-101.75,-507.25,-275.25,585.75,135.0,6.5,-740.0,7
523.75,-132.25,-431.75,-173.25,394.25,331.5,-867.0,-749.0,7
268.5,-121.0,148.0,-88.75,754.25,424.75,-1384.75,-739.75,7
103.0,29.75,677.5,-147.5,1382.75,430.0,-1139.25,-711.75,7
-114.0,114.75,1007.25,-219.25,1281.25,394.75,-743.25,-625.5,7
-404.25,142.5,1033.75,-90.75,456.25,332.25,-394.5,-466.25,7
-826.0,100.0,757.5,144.75,-195.25,247.5,17.0,-400.0,7
-792.75,58.0,111.0,449.75,-616.5,151.75,216.25,-287.25,7
-545.75,83.25,-246.0,549.25,-859.0,147.5,170.0,-226.25,7
-437.75,14.25,-648.25,347.0,-756.5,221.25,-7.25,-157.0,7
-59.0,-119.5,-817.0,136.5,-713.25,142.25,78.5,-228.5,7
171.75,-152.25,-660.5,-110.25,-499.75,35.0,186.75,-298.5,7
356.0,-37.75,-607.75,-293.75,72.75,70.75,200.5,-331.5,7
386.25,17.0,-500.25,-318.5,586.0,271.25,268.25,-321.25,7
105.0,-38.75,-395.5,-424.5,917.25,527.0,308.5,-119.5,7
-89.75,20.5,-262.0,-438.25,995.75,769.25,348.25,84.75,7
-240.0,84.5,-300.5,-379.75,837.25,962.0,286.0,349.0,7
-110.0,100.0,-261.5,-407.75,67.25,981.0,360.25,746.0,7
53.0,146.5,-37.0,-349.5,-180.0,1016.5,397.0,956.25,7
200.5,233.5,491.25,-300.0,-616.0,1048.5,464.75,920.5,7
302.5,281.25,909.5,-243.75,-776.25,1037.5,436.75,887.5,7
206.25,215.25,910.25,-254.75,-870.5,1023.75,250.5,863.5,7
89.75,201.75,924.5,-209.0,-831.5,1034.0,117.5,846.25,7
31.0,129.0,456.5,-131.0,69.75,1103.25,-105.0,820.25,7
48.25,50.75,-336.75,-140.5,988.75,1152.75,-313.0,812.25,7
102.0,42.0,-1019.25,-112.25,1409.0,259.5,-401.75,752.5,7
295.0,4.0,-1022.25,-146.25,1327.75,-894.75,-316.25,657.0,7
459.0,50.25,-1012.75,-168.0,852.75,-924.25,-334.25,601.0,7
399.75,27.25,-904.5,-101.75,694.5,-941.0,-196.5,554.25,7
244.0,-17.25,-432.5,-35.5,461.0,-963.75,111.75,472.75,7
92.25,-44.25,-77.75,-33.5,308.5,-945.25,267.75,398.75,7
187.25,-57.75,-314.0,-11.25,260.0,-938.5,443.25,315.25,7
345.5,18.75,-706.75,-12.25,-107.5,-888.75,183.75,229.0,7
281.25,79.75,-960.0,-53.75,-2.25,-103.5,-296.0,200.0,7
198.5,31.5,-1059.5,166.5,470.25,217.25,-467.75,207.25,7
88.25,-35.25,-828.0,276.5,662.75,122.75,-241.75,155.0,7
207.25,-25.0,-600.5,180.5,713.25,-221.5,74.0,140.75,7
546.25,-60.25,-210.5,238.5,730.0,-643.25,293.25,110.5,7
514.75,-82.25,184.0,310.5,747.25,-897.25,439.75,113.0,7
120.25,-55.0,643.0,191.5,674.25,-907.5,283.0,93.75,7
-162.25,13.0,1019.25,-100.75,169.5,-747.5,79.0,38.0,7
-461.25,57.75,1127.75,-163.25,23.75,-481.75,-13.5,-8.25,7
-771.5,40.25,1074.25,-79.0,116.75,-32.0,-181.25,-111.25,7
-924.5,43.0,934.0,78.25,-82.5,474.5,-261.25,-4.5,7
-848.75,42.75,781.0,304.25,-370.25,1039.75,-179.75,204.75,7
-646.75,97.75,589.5,421.75,-563.5,1119.75,-266.25,189.0,7
-553.5,146.25,500.0,470.75,39.0,1203.5,-431.25,-79.75,7
-488.25,92.0,360.5,491.75,589.25,1246.0,-551.0,-298.75,7
-284.75,29.5,395.0,439.0,1009.5,1252.0,-868.25,-399.75,7
-3.0,-31.75,403.0,369.5,1175.75,1251.0,-1018.25,-433.5,7
120.75,-141.75,445.0,87.0,955.0,1188.5,-920.0,-426.5,7
59.75,-186.75,582.75,-320.0,708.25,1124.25,-843.25,-440.0,7
-6.25,-267.5,473.25,-342.5,616.75,1097.5,-630.5,-173.25,7
235.0,-330.0,309.25,-188.0,623.25,1014.25,-284.0,-107.25,7
420.5,-369.25,87.25,-35.25,781.0,936.5,-56.75,-172.75,7
283.0,-412.5,5.25,-3.75,726.5,887.75,-407.5,-101.75,7
24.25,-364.75,99.5,116.75,480.0,869.75,-720.5,-121.0,7
-163.75,-321.75,179.0,277.0,500.0,828.5,-496.75,-75.25,7
-239.5,-295.75,-25.75,424.5,736.5,835.5,-284.75,-20.75,7
-240.5,-200.25,-196.0,560.75,858.0,924.25,-244.0,77.25,7
-330.0,-121.5,-357.25,647.0,921.0,722.0,-281.5,186.0,7
-517.5,-115.75,-692.0,684.25,772.5,489.25,-156.25,222.5,7
-526.25,-45.0,-573.5,553.25,577.0,-94.5,54.75,291.75,7
-500.5,-10.5,-354.0,360.75,783.75,-823.25,190.0,304.25,7
-737.5,76.75,-193.5,40.25,968.5,-823.25,229.25,278.0,7
-857.75,201.0,-51.75,-197.5,944.0,-759.5,204.5,253.0,7
-491.0,233.5,101.5,-268.0,917.0,-764.75,52.75,242.25,7
-98.75,149.5,199.5,-185.0,1076.0,-716.25,-12.25,247.25,7
260.75,40.75,144.5,-59.25,1081.0,-734.75,195.75,237.0,7
563.25,37.0,93.5,-64.5,513.0,-770.75,494.25,145.75,7
843.25,7.5,-74.75,-42.0,-53.5,-796.0,270.5,25.5,7
933.25,-30.0,-159.0,-135.0,-354.25,-824.5,-3.75,-34.75,7
711.0,-17.25,-285.5,-182.0,-716.0,-812.0,-38.5,-27.5,7
455.75,-0.5,-325.5,-9.0,-606.0,-804.25,-230.5,88.0,7
138.5,24.25,-131.75,-1.25,-324.25,-818.5,-205.25,158.75,7
-200.0,13.0,62.0,-50.75,-998.25,-868.5,-70.25,114.0,7
-616.25,17.5,222.5,-46.75,-1342.5,-275.25,16.5,55.0,7
-612.5,40.25,312.25,-70.0,-1106.0,209.5,26.75,-0.5,7
-478.25,34.0,451.5,-47.75,-1133.5,543.75,92.0,-24.5,7
-506.25,61.25,586.25,-104.25,-1733.25,760.0,78.75,39.75,7
-292.0,20.75,515.0,-94.25,-1936.5,764.0,97.25,-1.5,7
-3.25,-58.25,214.5,-20.0,-2012.75,793.0,166.0,45.0,7
402.75,-190.25,-227.75,162.25,-1801.5,878.5,205.5,160.25,7
26.75,-312.25,-917.75,294.0,-1462.0,958.0,185.75,105.75,7
-549.75,-214.0,-1590.25,109.5,-1741.5,669.25,-6.0,194.0,7
-58.25,-192.25,-1750.0,41.5,-1457.0,279.75,106.5,315.0,7
471.25,-185.75,-1589.25,12.25,-1407.25,-28.0,258.0,326.0,7
575.25,-119.0,-857.5,-32.5,-1494.0,-421.25,369.5,468.5,7
777.5,-99.5,56.25,-116.75,-1243.75,-639.0,351.0,685.25,7
731.5,-64.5,659.5,-269.5,-1275.75,-377.0,137.25,732.0,7
612.5,-51.25,1095.25,-313.0,-1000.0,305.75,-75.0,628.25,7
626.75,-16.25,1488.0,-254.25,-1011.5,968.0,-182.0,297.0,7
150.25,-36.25,1657.75,-121.0,-968.75,959.75,-85.75,146.25,7
-712.5,9.25,1314.75,-59.0,-906.0,1054.75,81.75,450.75,7
-984.0,75.5,767.25,-54.5,-563.0,1056.75,90.5,419.75,7
-237.0,57.75,195.25,-92.75,-309.25,971.5,-95.75,-215.0,7
191.25,87.0,-257.0,-82.25,-593.0,457.5,-45.75,-1102.5,7
114.75,191.75,-449.75,49.5,-448.5,309.25,-10.0,-1383.75,7
-238.75,320.25,-802.0,101.25,-171.5,520.25,150.75,-1434.0,7
-787.25,415.25,-873.75,147.75,452.0,410.25,139.5,-1666.0,7
-704.75,330.75,-810.75,116.75,646.5,273.25,107.5,-1734.0,7
-360.0,17.0,-1088.25,-257.25,745.25,117.0,268.75,-1677.75,7
-450.25,-35.5,-1594.5,-863.25,296.75,-173.5,132.25,-900.0,7
-141.5,-57.0,-1220.25,-1199.0,-512.75,-322.75,150.0,235.0,7
139.25,-222.25,-455.0,-782.75,-918.0,-297.75,100.0,278.25,7
241.0,-162.0,-24.25,-345.0,-1108.75,43.75,172.25,289.5,7
454.0,92.5,490.75,-105.25,-1524.5,318.5,536.0,299.5,7
320.75,396.75,665.5,147.5,-1750.5,582.5,761.75,302.75,7
121.0,418.75,877.5,260.75,-1277.5,684.25,615.75,19.25,7
44.75,270.0,601.0,428.0,-416.75,575.5,280.0,-356.25,7
-41.25,24.0,221.75,432.5,-237.75,462.0,-267.0,-330.25,7
75.25,-176.75,-39.25,299.25,-633.75,186.75,-558.25,-321.25,7
275.25,-357.75,-185.5,-71.75,-726.5,-38.0,-687.75,-368.75,7
238.0,-510.5,-231.0,-521.0,-619.75,-170.25,-857.0,-267.25,7
111.5,-243.0,-126.5,-747.75,-572.25,-98.0,-419.75,-208.0,7
-91.5,328.5,40.5,-726.75,-565.0,70.25,-161.0,-29.25,7
-189.0,538.25,-141.75,-571.0,-598.25,175.5,27.5,44.0,7
-139.5,99.75,184.5,-496.75,-627.0,276.25,389.5,298.0,7
-88.25,-156.75,353.0,-342.75,-568.0,177.25,355.5,528.0,7
39.75,-98.0,623.75,-294.25,-652.75,24.75,2.75,651.25,7
482.5,102.5,805.25,-277.25,-493.75,-81.75,20.0,700.25,7
935.0,331.25,628.0,-235.5,-83.25,-225.25,137.5,776.5,7
968.5,543.0,537.5,-317.5,286.25,-430.75,273.0,819.75,7
667.25,507.5,-42.5,-150.25,551.75,-484.75,499.0,819.25,7
12.75,139.5,-313.5,67.5,863.0,-269.75,327.75,887.25,7
-561.5,-21.5,-278.5,16.5,781.75,-42.25,164.75,866.75,7
-884.0,101.25,-268.0,-188.75,428.0,-55.5,318.75,722.75,7
-950.5,483.0,192.25,-448.75,108.25,-416.0,616.5,418.0,7
-689.5,536.25,552.75,-258.5,735.75,-637.75,558.5,412.5,7
-490.25,-44.5,175.5,643.0,1998.25,63.75,-280.5,905.25,7
-1125.75,-1160.0,-330.25,1411.25,1926.5,614.75,-536.75,1061.75,7
-932.75,-1108.25,-413.75,1309.25,1037.75,282.75,266.5,761.25,7
-397.0,-813.25,-416.5,939.25,392.25,130.5,294.75,632.0,7
-292.0,-867.25,-373.0,999.75,-959.25,-60.75,170.25,405.5,7
0.0,-387.75,-268.75,596.5,-1293.75,-291.75,459.0,206.75,7
228.25,-358.5,-337.75,640.0,-843.5,-461.5,524.25,66.0,7
174.0,-295.25,-264.0,447.25,-69.75,-763.25,345.0,-115.5,7
165.75,-206.0,-75.0,392.5,464.0,-756.0,105.75,-231.0,7
118.0,-217.25,-167.75,512.25,496.0,-425.75,-16.75,-406.0,7
63.5,-74.25,-292.0,508.25,597.75,48.75,-134.25,-550.25,7
-181.25,-135.75,-208.0,566.5,1042.75,533.75,156.25,-686.5,7
-146.0,48.0,-153.0,368.25,1488.75,858.0,420.5,-817.25,7
-148.25,32.75,-311.25,302.0,1027.5,821.75,353.5,-911.5,7
-76.75,177.5,-302.75,125.75,-360.75,568.75,48.25,-981.25,7
22.0,258.75,39.75,-93.75,-1017.25,416.75,-221.0,-1004.0,7
172.25,287.75,284.5,-315.0,-643.5,303.5,-238.0,-987.5,7
278.25,270.75,91.5,-355.25,82.5,123.25,-178.5,-910.75,7
319.5,238.75,-201.25,-357.0,278.0,50.0,-86.0,-845.0,7
403.75,293.75,-378.5,-343.0,484.5,233.75,263.0,-819.0,7
416.5,304.75,-239.25,-375.5,538.75,631.0,810.25,-858.25,7
429.5,335.25,379.75,-507.5,627.25,950.75,701.0,-891.5,7
399.0,314.5,580.0,-639.25,1071.0,915.25,266.5,-909.75,7
257.25,338.75,592.75,-694.0,1351.25,904.75,138.25,-900.75,7
40.75,274.5,600.75,-618.75,1606.75,884.75,272.75,-879.75,7
-111.25,278.25,955.25,-640.0,1513.75,899.75,577.0,-851.75,7
-325.25,224.25,949.25,-473.75,1503.25,954.0,961.0,-791.0,7
-268.25,153.25,107.75,-221.25,1423.5,734.0,789.5,-870.5,7
-61.5,129.75,-156.25,-125.0,1282.75,468.75,602.0,-936.25,7
74.5,108.25,-452.0,-183.25,1250.5,195.5,661.25,-968.0,7
247.5,93.25,-635.0,-202.0,1237.25,-47.25,232.0,-1065.5,7
364.5,113.25,-624.0,-216.25,1253.75,-66.25,-74.5,-997.5,7
479.25,149.5,-543.25,-268.5,1223.5,60.0,-14.75,-972.25,7
482.25,177.0,-254.0,-261.75,1127.75,52.25,764.5,-1073.75,7
509.25,271.75,-110.0,-401.25,834.25,-66.25,1224.25,-1084.0,7
443.25,354.25,122.5,-500.75,759.0,-260.0,1268.5,-1085.5,7
125.25,314.0,152.0,-319.5,1124.0,-457.75,81.75,-971.25,7
63.25,147.25,157.25,-69.0,1406.0,-653.25,-756.75,-815.0,7
212.5,53.0,28.25,113.25,1482.75,-841.0,-969.25,-691.75,7
187.25,-81.75,-206.25,289.75,1479.0,-971.25,-992.0,-551.0,7
312.5,-88.0,-337.75,165.25,1148.0,-1008.25,-35.0,-460.5,7
362.0,-38.25,-313.25,84.0,1070.75,-878.0,690.5,-369.75,7
302.25,-27.25,-108.0,6.25,932.75,-908.5,588.0,-274.5,7
216.75,39.0,79.0,-29.25,754.0,-1039.5,-629.0,-191.25,7
0.75,36.25,86.0,98.5,793.25,-1086.75,-1087.25,-167.5,7
-387.5,25.75,-133.25,161.75,830.0,-1036.5,-643.0,-112.0,7
-864.75,-6.5,-60.25,201.25,708.75,-980.25,457.25,-42.0,7
-632.25,23.75,80.5,60.0,302.25,-861.25,201.5,25.0,7
-327.5,13.25,233.5,-15.0,-77.5,-749.75,-569.0,75.5,7
-133.5,7.25,341.75,0.0,-851.5,-872.75,-446.0,148.5,7
207.25,-17.25,263.75,16.25,-1042.25,-868.0,-240.0,238.5,7
277.5,-14.25,385.5,-123.25,-1172.5,-686.5,114.75,267.75,7
365.75,-9.75,428.0,-107.75,-657.25,-524.0,329.25,362.75,7
305.5,-189.0,425.5,212.75,-370.75,-231.75,-82.25,463.25,7
146.25,-314.5,439.0,349.5,-277.5,36.75,-898.25,549.75,7
-13.0,-329.75,383.5,348.75,-486.25,215.5,-1402.25,703.25,7
-276.5,-311.5,168.25,327.0,-969.0,277.75,-1550.75,775.25,7
-334.75,-259.75,-15.25,228.0,-1665.5,333.75,-798.75,818.0,7
-258.25,-207.25,0.5,143.0,-1989.25,584.0,-666.75,916.25,7
-150.5,-192.75,-58.0,100.5,-1981.5,951.25,-439.75,916.5,7
-29.0,-149.75,-171.25,9.0,-2010.75,1002.75,30.25,895.0,7
-13.25,-113.25,-413.0,-5.25,-1714.75,1061.0,144.75,893.75,7
-209.0,-137.75,-625.25,70.75,-907.5,1115.75,269.5,840.0,7
-282.25,-145.0,-615.25,143.5,-1331.0,1196.75,-7.5,847.0,7
-192.75,-125.75,-455.75,193.5,-1844.5,1333.25,-357.75,852.0,7
-155.25,-98.75,-309.75,195.5,-1711.5,1384.5,-927.25,831.75,7
-144.25,-87.5,-98.75,220.75,-1437.75,1287.0,-737.25,834.25,7
-263.25,-66.5,89.75,248.25,-1414.5,1179.0,76.5,926.25,7
-494.0,-37.25,149.0,238.75,-1412.0,1088.75,456.0,1004.5,7
-684.0,2.5,197.5,215.0,-1666.0,960.0,493.5,1003.25,7
-1052.0,13.0,101.75,208.5,-1495.5,-561.5,130.25,1008.25,7
-1184.5,-17.5,40.25,176.5,-1398.5,-1193.25,-151.75,961.5,7
-967.75,35.5,55.75,67.5,-1612.0,-1279.25,-93.25,929.5,7
-505.0,82.5,-16.25,-33.75,-1443.75,-1294.25,-121.25,944.0,7
160.0,65.0,-158.5,-87.0,-1116.25,-1319.25,-372.25,968.0,7
557.75,75.25,-284.25,-136.5,-895.25,-1335.0,-411.5,979.25,7
769.5,92.75,-408.25,-237.25,-635.0,-1356.0,-228.75,914.25,7
919.0,103.5,-536.75,-310.5,-130.5,-1272.75,-275.25,863.25,7
1061.5,118.75,-535.5,-281.5,178.75,-1090.5,-157.75,811.25,7
951.0,121.5,-207.0,-316.5,504.75,-706.25,86.5,740.75,7
604.5,145.25,53.0,-379.5,1010.5,288.75,10.5,667.25,7
85.0,146.75,170.0,-362.5,1317.0,937.0,-92.75,655.0,7
-416.0,110.5,221.75,-387.25,1593.5,1391.25,-215.75,701.25,7
-202.75,127.75,85.0,-377.75,1817.0,1462.0,160.0,742.75,7
371.5,114.0,68.5,-214.25,2035.0,1116.25,660.75,792.25,7
690.0,11.0,42.25,-51.25,1936.0,753.0,666.25,759.75,7
911.25,-33.5,109.0,123.25,1406.25,560.75,437.0,740.0,7
660.25,-65.0,117.5,368.75,858.75,288.0,604.25,734.0,7
277.75,-66.75,-26.75,302.0,745.25,111.75,1160.0,699.25,7
24.25,-27.25,-48.25,71.5,870.25,269.25,962.75,679.75,7
-322.25,7.25,140.25,-96.75,943.75,451.0,333.75,604.75,7
-347.25,48.25,437.0,-261.5,754.75,560.75,37.25,547.75,7
-71.25,91.75,357.0,-340.75,496.75,521.75,-246.5,510.0,7
30.25,147.25,133.5,-328.75,329.0,299.5,-538.75,484.5,7
-17.25,130.75,88.25,-229.25,192.5,127.25,-689.5,446.25,7
37.5,99.25,-24.5,-277.5,116.0,-65.5,-621.75,388.0,7
57.25,94.5,-3.25,-139.25,-19.0,-302.75,-194.0,337.25,7
-43.25,87.5,-18.25,103.0,-36.5,-406.0,389.25,291.75,7
-199.0,82.25,-158.25,157.75,144.0,-336.25,686.25,239.0,7
-343.25,52.0,-62.75,60.25,72.75,-126.5,226.5,224.0,7
-438.25,42.5,51.5,-74.5,-356.0,131.5,-326.75,252.25,7
-478.5,48.75,171.25,-124.0,-346.25,509.5,-494.5,210.5,7
-389.5,58.5,305.75,-279.75,-153.75,818.75,-647.25,176.75,7
-240.5,79.25,517.5,-419.75,-96.5,977.0,-857.5,137.75,7
-91.5,67.25,389.25,-381.0,-184.0,869.75,-964.75,122.75,7
58.0,82.25,-171.25,72.75,639.25,744.5,-485.25,164.75,7
182.0,95.75,-363.75,354.25,1994.75,686.25,107.75,199.0,7
228.0,12.75,-495.0,35.25,2226.0,597.5,358.0,221.75,7
258.75,36.75,-545.75,-384.75,2174.5,522.25,410.5,223.25,7
269.0,117.5,-518.75,-1057.25,2109.5,132.25,290.75,188.25,7
189.75,161.5,-389.75,-1166.75,2081.75,-522.25,-96.25,134.75,7
101.25,157.5,-229.25,-1077.25,2214.25,-1473.0,-303.25,77.0,7
-71.75,99.0,-278.25,-1039.75,2216.5,-1601.0,96.0,-6.75,7
-223.25,46.0,-319.0,-567.75,2230.25,-1632.25,494.25,-28.25,7
-288.25,-76.0,-352.0,36.0,2153.75,-1505.75,397.0,-66.75,7
-340.0,-93.75,-208.0,536.25,1978.25,-1303.5,114.75,-90.5,7
-317.75,-78.25,-183.5,632.5,1941.25,-1102.5,91.75,-142.25,7
-207.0,-106.5,78.0,408.5,1840.0,-989.0,317.0,-201.25,7
-94.5,-122.25,416.25,385.5,1849.0,-1028.25,336.5,-218.0,7
38.5,-126.25,417.0,359.25,1686.75,-1162.5,91.0,-285.0,7
170.5,-97.25,248.5,193.75,1516.0,-1308.75,-199.0,-279.25,7
158.25,-0.75,-10.5,121.5,1119.5,-1605.0,-50.0,-348.0,7
255.25,287.25,-128.0,-21.25,370.75,-1811.25,454.25,-518.25,7
421.75,574.5,30.75,-72.75,94.0,-1508.25,799.75,-757.75,7
469.5,788.75,352.25,-101.25,81.0,-1279.0,1023.5,-827.5,7
526.75,763.25,340.0,-215.25,-139.0,-1089.0,994.25,-810.25,7
418.5,667.25,158.75,-214.25,-789.0,-929.0,832.25,-766.25,7
192.75,424.25,87.75,-205.25,-1163.5,-709.25,793.25,-561.25,7
-181.5,-16.0,251.75,-212.25,-1218.25,-413.75,1055.5,-371.0,7
-344.75,-345.0,588.25,4.25,-1058.75,-31.25,1278.0,-212.5,7
-473.25,-536.25,712.75,325.25,-708.0,433.5,984.75,-132.75,7
-625.25,-535.0,660.0,440.0,-102.25,1010.0,550.5,-236.75,7
-613.25,-547.5,457.75,422.5,459.25,1126.75,326.0,-389.75,7
-577.75,-355.5,343.0,308.75,225.25,1240.75,-203.0,-533.0,7
-581.25,-3.5,294.25,251.5,-123.5,1426.25,-656.5,-658.0,7
