0,1,2,3,4,5,6,7,label
-1034.5,-360.5,-162.75,432.75,871.75,-201.25,1351.25,-1405.75,3
-971.5,-306.5,-128.75,-5.75,745.5,-181.5,1329.25,-1192.75,3
-599.25,-201.75,-84.25,-679.75,733.0,-240.0,1214.0,-1216.5,3
-466.5,-133.5,-49.5,-754.0,805.25,-359.75,543.75,-1262.25,3
-409.75,-80.5,3.0,-905.5,835.25,-405.5,32.5,-1229.75,3
-323.5,65.25,24.0,-780.0,892.5,-517.0,-296.0,-1315.0,3
-248.25,41.75,50.5,-565.5,722.75,-519.75,-512.5,-1313.75,3
-215.75,100.0,54.25,-451.0,274.0,-532.0,-538.5,-1284.75,3
-210.0,75.25,50.25,-402.5,502.0,-528.25,-604.0,-1269.25,3
-12.75,80.0,56.25,-369.5,678.75,-533.75,-634.5,-1138.75,3
71.5,133.5,81.25,-151.75,363.0,-504.75,-538.25,-923.75,3
107.25,95.75,117.75,382.75,-105.75,-368.25,-382.75,-640.75,3
94.0,138.0,109.25,773.75,-773.75,-426.5,-433.5,-394.5,3
63.75,175.25,90.0,839.5,-1326.75,-455.0,-380.75,-192.25,3
87.75,259.75,67.5,740.75,-1379.5,-502.25,-230.25,34.75,3
455.25,398.0,6.75,651.5,-1203.75,-511.0,-156.75,127.25,3
497.5,408.0,-21.25,402.0,-1397.0,-386.5,-123.5,206.5,3
438.5,371.5,7.5,-88.5,-1615.5,-410.0,-7.25,249.0,3
528.5,365.25,0.75,-517.75,-1712.75,-383.75,-21.25,52.25,3
448.5,321.5,-38.25,-831.0,-1604.25,-349.75,-247.75,-20.0,3
345.5,316.5,-11.5,-1099.0,-1359.5,-386.5,-474.75,50.5,3
-32.5,137.0,66.25,-1184.75,-895.0,-550.0,-718.5,68.5,3
-244.0,-12.5,113.5,-1195.75,-298.5,-886.0,-608.25,142.75,3
-209.5,53.0,54.5,-1015.5,-295.0,-849.75,-598.0,406.0,3
-79.5,126.0,-94.25,-714.25,-326.25,-476.25,-877.0,466.5,3
5.5,121.75,-199.5,-513.0,-162.0,-259.75,-1131.5,118.25,3
-127.5,97.5,-162.5,-407.0,61.0,-190.25,-1144.0,102.0,3
-119.25,102.0,-106.5,-229.5,700.0,-152.0,-1140.25,501.5,3
-12.75,52.0,-219.0,22.25,1085.0,-80.75,-1097.0,591.0,3
117.0,15.0,-404.5,85.25,822.25,-35.0,-1015.0,877.5,3
254.75,31.25,-524.25,-18.5,579.25,-22.0,-781.25,1357.5,3
505.0,158.75,-475.0,-37.25,587.0,113.75,-415.75,1289.5,3
567.5,331.25,-306.75,61.0,691.0,404.25,-187.5,900.5,3
451.0,469.75,-155.75,200.5,652.0,666.75,-597.25,473.25,3
367.25,411.0,-63.0,504.5,107.75,874.25,-658.5,-137.75,3
265.25,233.5,-49.0,614.75,-155.75,1107.25,-381.25,59.75,3
165.5,206.0,93.25,726.25,304.0,1372.0,-376.75,71.5,3
86.25,81.5,344.0,728.25,672.5,1523.25,-32.75,208.75,3
57.0,-102.5,464.0,-109.5,594.25,1625.5,-32.0,351.5,3
-0.5,-218.0,540.25,-633.75,235.0,1723.0,181.5,311.5,3
16.25,-374.0,572.75,-992.0,353.25,1557.25,527.75,453.0,3
3.75,-570.5,539.5,-1133.0,645.0,1106.25,559.0,16.25,3
-62.25,-589.0,508.25,-1179.5,144.75,790.0,466.75,-164.75,3
-207.5,-563.25,590.0,-1062.25,-439.75,649.5,40.5,-492.75,3
-285.0,-555.25,677.75,-930.75,-550.75,411.5,-521.25,-734.75,3
-125.75,-204.5,597.5,-713.5,-407.0,251.5,-1167.25,-680.0,3
159.5,78.25,494.75,72.75,-630.25,213.25,-1559.75,-634.75,3
211.25,204.25,292.25,789.5,-1402.25,91.0,-1679.0,-416.75,3
283.75,225.0,-40.5,811.75,-1218.0,-99.75,-1417.75,-196.0,3
366.75,251.25,-310.75,913.25,-377.5,-178.5,-963.75,23.0,3
315.75,346.0,-445.75,526.5,141.25,101.0,-757.0,33.5,3
353.75,274.25,-404.25,224.0,-0.75,407.75,-638.5,-50.25,3
119.25,186.5,-310.75,20.75,-305.5,475.5,-482.75,-127.0,3
-101.5,205.25,-241.0,-173.5,-406.0,475.75,-526.5,-250.5,3
-253.25,214.25,-197.75,-213.0,-676.25,403.5,-652.0,-351.5,3
-199.0,221.25,-190.75,-123.0,-623.25,291.75,-711.0,-328.0,3
-42.5,244.25,-164.0,175.75,605.25,163.25,-513.0,-236.5,3
12.0,136.25,-209.75,194.25,1404.25,131.5,-161.5,-186.0,3
121.75,21.0,-276.75,265.0,934.75,182.25,413.25,-157.5,3
68.5,-103.75,-349.25,268.75,1902.25,216.5,474.75,-189.5,3
-28.75,-235.5,-358.0,291.25,1952.25,352.75,726.75,-301.5,3
-179.0,-367.75,-308.0,441.0,1928.0,389.5,1072.25,-419.5,3
-273.25,-453.75,-247.25,446.75,2026.5,306.75,1079.75,-467.25,3
-197.25,-417.0,-133.75,396.75,2025.5,196.75,1285.5,-593.75,3
-275.75,-432.5,-22.25,461.0,1851.5,55.5,1483.25,-575.0,3
-333.5,-280.0,33.25,460.75,1726.5,-41.5,1660.0,-416.0,3
-199.0,-27.0,46.5,340.0,1608.75,-130.25,1406.0,-326.25,3
-25.0,144.25,-1.25,190.25,1277.5,-153.5,1172.75,-56.75,3
150.25,214.25,-48.0,45.25,-293.75,-144.25,910.5,10.75,3
23.5,71.5,-52.75,83.5,-583.5,-126.75,837.0,-21.25,3
-68.5,77.75,-66.5,66.75,-1066.0,-55.25,945.5,5.25,3
-98.0,167.5,-47.0,148.5,-1139.25,-119.75,888.0,-25.0,3
-273.25,97.0,-33.5,287.25,-896.0,-208.75,688.5,96.25,3
-344.0,84.25,-0.5,278.25,-1171.25,-283.25,404.75,175.75,3
-289.25,97.5,16.5,174.5,-1749.25,-302.0,92.75,239.0,3
-359.75,16.5,58.75,169.75,-1568.5,-233.0,84.5,315.0,3
-383.5,-35.25,75.5,146.5,-1952.25,-296.5,544.0,491.0,3
-249.5,-35.25,42.0,67.5,-1959.0,-290.75,1424.25,558.75,3
-210.0,-105.0,56.0,103.75,-1953.75,-351.25,1853.75,458.75,3
-105.25,-282.25,77.25,31.75,-1919.75,-395.0,1613.75,440.25,3
-80.75,-317.5,83.5,19.0,-1820.75,-281.5,958.25,527.75,3
-168.25,-186.5,60.25,130.25,-1925.0,-233.25,364.75,619.5,3
-153.0,-143.0,58.25,208.5,-1509.75,-246.5,103.5,597.25,3
-131.5,-88.75,38.0,230.75,-1023.25,-284.5,-110.75,634.25,3
-104.75,-5.75,52.75,120.0,-801.75,-302.0,-25.0,656.25,3
-87.25,2.75,73.25,-8.0,-697.75,-309.0,393.5,703.0,3
-99.5,-2.75,49.75,-138.5,-602.0,-234.25,700.75,702.75,3
-40.5,19.75,77.25,-129.75,-500.25,-134.5,205.5,640.0,3
21.0,50.5,126.25,-50.75,-315.0,-73.25,-416.25,622.25,3
42.5,65.0,105.25,-203.75,-192.5,-69.5,-854.25,551.25,3
58.75,107.0,40.5,-400.5,-169.0,-163.75,-881.5,513.25,3
56.0,92.5,5.25,-464.5,135.5,-173.25,-467.0,493.5,3
54.5,39.5,0.75,-331.25,-32.25,-118.5,84.5,448.5,3
12.75,-20.25,13.25,-56.25,78.5,-119.25,294.5,409.5,3
103.25,-14.0,-26.5,-47.5,-113.25,-125.75,1.0,500.0,3
298.75,64.5,-45.75,-154.5,-466.5,-157.0,-354.25,513.5,3
291.5,58.0,-26.0,-145.25,-593.0,-226.25,-728.5,461.75,3
194.25,46.75,-1.5,-137.25,-449.75,-355.75,-746.75,314.25,3
109.75,24.0,18.75,-108.5,-413.75,-547.75,-295.0,123.25,3
62.5,16.0,-9.25,-108.5,-204.75,-604.25,225.75,146.75,3
-21.75,-4.0,-16.0,10.0,442.5,-316.25,162.0,119.25,3
-133.75,-0.75,-38.25,3.25,203.5,-29.5,-338.25,-2.5,3
-50.5,123.5,-63.5,-196.75,395.5,-276.25,-622.0,-40.0,3
17.0,123.0,-72.0,-243.75,150.25,-915.75,-724.0,-7.25,3
34.25,106.5,-62.5,-262.0,-463.75,-925.0,-594.25,5.25,3
40.25,124.0,-50.0,-200.25,-1423.0,-922.0,-160.75,106.0,3
36.75,93.5,-16.75,-130.75,-1727.75,-934.75,361.25,180.25,3
148.25,97.5,-22.25,-218.75,-1165.0,-949.0,328.25,258.0,3
132.75,6.75,-72.75,-194.5,-1035.25,-492.75,31.75,348.5,3
19.0,-116.75,-58.0,-108.0,-481.25,851.5,-180.5,239.5,3
67.25,-114.0,-56.5,-133.0,700.75,963.75,-541.75,270.5,3
69.0,-68.75,-57.0,-39.75,1500.5,973.25,-831.0,276.75,3
10.5,-32.75,-105.75,-45.75,1475.5,967.75,-837.25,158.0,3
49.5,-13.25,-155.0,-120.0,1055.75,935.0,-587.0,-17.75,3
123.5,9.5,-120.5,-124.75,1394.5,913.0,-346.0,-306.75,3
304.25,67.75,-78.5,-260.25,1594.0,899.75,-237.25,-421.75,3
360.5,84.25,-35.0,-187.25,1904.0,870.0,-53.25,-411.0,3
215.75,-2.75,-16.0,-40.75,2481.0,321.5,258.75,-342.25,3
94.75,-66.5,-27.5,-10.5,2500.5,-205.75,280.0,-337.25,3
22.5,-107.75,-3.75,-6.0,2418.25,-445.0,-81.5,-304.5,3
49.5,-109.25,-1.75,-67.75,2209.0,-475.75,-717.75,-361.5,3
136.0,6.25,-2.5,-72.0,2040.0,-550.5,-1488.0,-670.5,3
161.25,48.0,6.25,-59.75,2207.25,-486.75,-1742.5,-893.0,3
132.5,31.75,-6.75,11.0,2352.25,-651.0,-1299.25,-1016.25,3
69.25,14.75,-3.25,135.0,2359.75,-792.25,-837.75,-1032.0,3
-20.5,-27.0,-18.25,156.0,2246.25,-863.75,-338.75,-939.5,3
-150.0,-50.25,-27.25,240.25,2037.25,-939.0,-103.25,-1009.5,3
-288.75,-110.0,0.0,363.5,1723.75,-957.5,275.5,-1163.25,3
-294.25,-87.75,0.25,241.75,1258.75,-759.0,726.75,-1188.25,3
-73.5,19.5,-29.0,-17.75,938.75,-586.0,1195.0,-1103.5,3
9.5,59.5,8.5,41.5,1094.5,-495.0,1251.25,-991.5,3
-212.75,-44.0,93.25,229.5,1029.75,-371.0,792.75,-797.75,3
-190.75,-16.5,81.0,75.5,-1028.25,-299.0,371.0,-316.75,3
-207.5,-7.25,-13.0,95.5,-1010.0,-357.25,157.0,35.75,3
-194.25,-13.0,-19.5,50.75,-937.5,-559.5,393.25,337.75,3
-89.25,32.5,84.75,-26.5,-752.5,-715.0,696.25,816.5,3
-207.25,-64.5,132.25,23.5,-824.25,-770.0,793.25,1300.75,3
-203.25,-22.0,150.5,43.75,-662.75,-685.75,736.25,1559.0,3
-380.5,-29.5,128.0,163.0,-488.0,-672.0,616.5,1673.5,3
-215.5,-24.5,38.75,54.25,-810.75,-422.75,549.75,1579.0,3
40.5,-27.75,-14.5,91.5,-726.25,-47.25,400.0,1120.75,3
20.0,-86.75,41.5,144.0,-1000.5,63.5,197.75,898.0,3
155.0,-41.75,100.75,91.75,-1286.0,172.25,48.5,760.0,3
120.25,-14.5,102.5,91.0,-1384.5,160.0,83.25,823.25,3
43.0,-21.75,50.75,152.0,-1249.5,178.25,66.25,1079.5,3
-12.25,-32.25,-99.0,104.25,-1004.25,228.5,-154.25,1227.0,3
69.5,46.25,-232.25,-32.75,-723.75,242.0,-380.5,1267.25,3
10.5,74.75,-290.5,5.0,-500.5,320.75,-489.75,1156.75,3
0.5,88.5,-319.25,1.75,-697.5,387.75,-590.75,1160.0,3
30.25,77.75,-297.75,66.25,-668.25,417.0,-797.25,1126.0,3
-39.75,44.5,-206.0,-3.75,-940.75,411.5,-937.0,1122.0,3
19.5,53.75,-177.5,-155.25,-1168.0,323.0,-891.25,1085.0,3
22.5,49.75,-132.0,-192.0,-792.75,202.0,-718.75,959.25,3
10.0,-13.25,1.25,-203.0,-244.0,58.5,-544.25,903.0,3
-56.0,-59.5,54.0,-283.5,-11.25,41.5,-610.25,889.5,3
-117.75,-17.5,96.25,-317.75,-54.75,264.25,-868.0,779.25,3
-104.5,-2.0,211.75,-267.75,60.5,392.25,-1019.5,550.5,3
-57.25,-38.75,357.0,-220.25,164.0,581.75,-817.5,447.0,3
63.75,-20.25,390.25,-163.0,799.75,765.5,-438.5,311.0,3
152.25,-3.75,265.75,-75.5,1238.5,791.75,-214.75,138.25,3
127.0,20.5,147.5,-13.0,793.25,767.25,-134.25,-22.75,3
130.0,47.5,40.75,-42.75,679.0,717.75,-51.25,-270.0,3
24.5,-48.5,-54.75,12.75,1053.75,621.25,106.25,-579.75,3
-63.0,-114.0,-98.75,26.5,1729.75,494.75,213.0,-877.75,3
-27.75,-133.25,-112.75,-3.5,1970.5,524.25,102.0,-999.25,3
7.25,-72.5,-121.5,20.75,1585.75,747.75,-90.25,-1092.25,3
-47.25,-66.75,-92.25,140.75,1305.75,1019.25,-5.75,-1327.5,3
-157.0,-78.75,-48.5,158.75,964.5,1132.5,453.5,-1287.0,3
-108.0,6.0,-64.75,6.25,1380.75,1127.75,951.0,-1213.0,3
-162.75,-4.75,-30.25,96.75,2123.0,971.5,1108.5,-1296.75,3
-366.25,-44.25,40.0,219.25,2084.25,843.0,900.25,-1134.0,3
-221.5,30.5,56.25,58.25,892.75,742.75,648.25,-1029.25,3
-73.75,56.5,50.75,104.5,733.5,643.0,625.0,-1085.0,3
-88.25,6.5,-47.75,206.0,457.0,614.75,792.75,-1155.25,3
89.25,47.5,-209.25,64.5,483.5,625.5,800.5,-1302.25,3
99.75,64.0,-323.5,62.0,850.75,691.0,340.75,-1434.25,3
-123.75,46.5,-401.75,75.25,825.5,659.0,-374.25,-1539.5,3
-57.75,54.75,-473.5,-21.0,535.25,594.25,-851.75,-1374.75,3
128.0,47.5,-442.25,-136.5,-103.0,428.25,-889.25,-946.5,3
171.25,31.25,-295.25,-201.5,218.5,335.25,-745.75,-905.75,3
200.5,-4.75,-96.25,-92.75,435.5,231.25,-890.5,-1161.25,3
144.5,10.25,85.25,-57.5,210.0,32.5,-1272.0,-1344.5,3
128.75,52.25,190.0,-98.25,211.5,-130.25,-1364.0,-1405.5,3
62.5,44.25,200.25,-125.5,-673.0,-244.75,-1389.25,-1436.5,3
-20.75,36.5,83.5,-97.0,-1280.25,-202.25,-1266.0,-1515.75,3
-17.25,36.0,-98.75,-64.5,-1555.25,-205.0,-919.25,-1586.75,3
0.25,28.0,-323.5,-142.75,-1456.25,-224.75,-733.5,-1588.25,3
-71.5,-20.5,-418.5,-128.75,-1063.5,-230.25,-733.5,-1509.25,3
-110.5,-31.0,-255.0,-124.5,-896.5,-209.75,-892.5,-1394.5,3
-68.25,-13.25,107.0,-73.0,-922.75,-225.0,-1068.5,-1160.75,3
-107.25,-89.5,549.0,-70.75,-1308.75,-345.75,-1056.0,-806.75,3
0.25,-60.25,930.25,-217.0,-1703.0,-453.25,-826.75,-568.5,3
65.5,-7.0,1154.25,-145.0,-1585.75,-528.0,-494.0,-550.25,3
-3.0,-49.5,1180.25,-1.5,-1299.75,-584.75,-265.25,-500.0,3
36.0,19.0,932.75,-85.0,-1404.5,-607.25,-191.75,-431.5,3
56.5,35.25,584.0,-34.0,-1346.25,-472.25,-291.0,-434.25,3
-24.75,-12.25,194.75,15.25,-1202.75,-355.0,-400.25,-393.75,3
19.0,15.0,-238.0,-97.0,-1281.75,-377.25,-421.5,-289.75,3
57.5,14.5,-494.75,-40.5,-1215.0,-330.25,-345.75,-150.25,3
39.25,23.75,-585.75,2.5,-1392.5,-261.75,-135.75,-31.25,3
36.5,5.0,-536.0,-5.75,-1401.25,-261.0,32.25,52.75,3
53.25,19.5,-449.5,-2.0,-1350.5,-263.0,149.0,-4.25,3
77.25,20.25,-355.75,44.0,-1825.5,-276.75,138.75,30.25,3
89.25,44.75,-245.0,-4.5,-1956.75,-315.25,87.0,225.75,3
89.0,70.25,-152.25,13.25,-1904.25,-347.75,132.5,320.25,3
31.5,40.25,-193.75,16.5,-1655.5,-379.75,385.25,395.5,3
27.5,44.75,-199.5,-99.25,-1529.25,-404.25,788.5,426.25,3
-2.25,57.5,-62.25,-135.0,-1495.0,-417.5,980.0,454.0,3
-79.75,52.5,119.0,-128.25,-1015.5,-380.0,1034.25,513.75,3
-125.5,18.0,195.5,-97.75,-820.75,-382.0,1061.5,646.75,3
-89.25,43.0,53.0,-119.25,-931.5,-412.0,1190.0,805.25,3
-68.75,48.25,-40.25,-65.75,-809.5,-396.5,1212.5,801.0,3
60.75,54.75,-175.0,-60.25,-495.0,-326.25,1119.5,752.5,3
357.0,93.25,-107.25,-111.5,-412.75,-281.5,1094.75,720.75,3
476.5,122.75,74.25,-83.5,-310.75,-293.0,1139.75,697.75,3
438.0,117.0,149.75,-13.75,-367.75,-279.5,1252.0,667.25,3
365.25,110.75,202.0,-25.5,-614.0,-284.25,1287.75,629.0,3
258.75,76.75,176.0,38.75,-693.0,-303.5,1246.25,622.0,3
89.75,8.75,107.0,69.75,-731.25,-279.5,1146.0,531.75,3
11.25,-10.25,19.25,29.5,-582.5,-218.5,1066.75,459.75,3
-66.0,-99.0,-29.25,156.25,-175.75,-166.75,892.75,295.0,3
-129.0,-121.0,-124.25,132.5,-91.0,-82.0,825.5,243.75,3
-77.75,-65.25,-81.0,13.25,-141.75,-11.75,834.25,328.5,3
-175.5,-71.5,29.25,39.75,1.5,31.0,975.5,230.25,3
-244.75,-86.25,-11.0,30.5,-174.0,100.25,1159.0,220.0,3
-235.5,-86.25,-164.75,-51.0,-400.75,171.25,1225.5,255.0,3
-221.25,-62.0,-291.0,-129.25,-626.0,226.5,1370.5,293.25,3
-129.75,-6.5,-391.0,-220.5,-670.25,251.75,1346.25,477.0,3
1.5,59.25,-475.5,-390.25,-567.5,249.75,1217.25,498.25,3
98.5,66.0,-343.75,-461.0,-483.25,233.75,942.5,204.0,3
45.25,3.5,-121.25,-229.5,-178.0,228.0,564.5,-170.5,3
-23.25,-6.25,122.0,-161.25,-278.25,222.0,91.5,-506.5,3
19.0,58.25,312.75,-179.75,-421.25,221.25,-277.75,-873.5,3
-68.5,-17.75,401.75,132.25,-38.25,288.25,-191.25,-941.5,3
-366.75,-143.75,394.75,415.0,206.0,312.5,-1.5,-874.5,3
-373.5,-82.75,255.0,384.5,164.75,291.25,32.5,-776.75,3
-385.75,-122.5,124.25,539.75,533.0,327.0,-2.0,-703.0,3
-416.25,-194.75,6.5,595.0,642.5,306.0,-156.5,-498.5,3
-92.5,-74.5,-40.75,299.25,560.75,243.0,-457.5,-310.0,3
41.5,-26.5,-50.75,234.25,660.75,192.5,-653.75,-396.75,3
-230.75,-62.25,-213.75,268.0,780.75,175.5,-949.0,-428.75,3
-406.0,-83.75,-190.0,174.0,779.75,163.5,-1144.25,-348.0,3
-16.5,-13.5,119.0,15.5,578.0,109.5,-1190.0,-310.25,3
43.0,-46.25,284.25,44.75,713.0,130.25,-1037.25,-120.75,3
283.0,-2.5,302.0,-38.5,571.5,145.5,-715.0,-44.0,3
568.0,14.5,96.0,25.25,763.25,135.5,-290.75,-136.25,3
406.75,-48.0,-94.75,178.75,994.0,92.75,75.5,-305.25,3
285.75,-6.75,-136.5,233.25,1074.0,59.75,396.0,-351.75,3
-103.0,-69.5,-276.75,264.5,1112.75,15.75,639.75,-188.75,3
-186.0,-36.5,-332.5,183.75,1063.5,-23.75,699.25,-105.25,3
-367.0,-61.0,-292.5,225.5,1332.25,-57.25,587.25,180.75,3
-316.0,1.0,-189.0,25.5,1330.5,-106.25,513.0,516.25,3
-254.75,67.5,32.5,5.5,1423.75,-84.25,504.0,766.75,3
-305.5,24.75,241.5,-21.0,1049.5,-137.0,532.25,906.0,3
-121.0,40.5,264.25,-164.0,508.0,-164.0,743.75,932.0,3
-111.75,52.75,268.5,-145.25,532.0,-138.0,895.0,952.0,3
-286.75,41.25,199.25,-27.0,678.0,-66.75,865.5,899.5,3
-478.5,-74.0,-80.25,43.5,348.0,34.0,782.0,877.75,3
-476.5,-230.5,-326.25,-74.5,-131.25,83.75,807.5,796.0,3
-352.75,-217.25,-456.5,-137.25,-113.0,105.75,894.5,659.25,3
-31.25,-34.5,-456.5,-148.5,-59.0,54.5,800.75,535.75,3
252.75,62.75,-316.25,-218.75,-120.25,3.0,664.5,450.5,3
472.25,132.75,-134.25,-383.5,33.25,-69.0,589.25,417.75,3
535.75,216.25,40.75,-535.0,660.25,-126.25,541.5,373.0,3
444.5,128.0,247.5,-465.75,1128.25,-127.25,605.5,307.5,3
181.75,17.75,366.0,-379.25,1006.0,-125.5,637.5,209.5,3
259.0,59.25,319.25,-443.5,648.75,-135.25,629.0,224.0,3
682.75,270.0,139.25,-800.25,-129.5,-274.75,423.75,543.5,3
928.0,668.5,-216.75,-689.75,-209.5,-507.5,37.5,794.75,3
1028.5,708.0,-471.75,-489.0,-601.75,-570.25,-296.0,698.75,3
