0,1,2,3,4,5,6,7,label
24.0,6.5,-9.25,4.5,14.25,10.25,23.5,-7.5,7
7.75,-4.25,-10.25,-0.75,22.25,19.5,31.5,59.25,7
-13.75,-21.0,-4.25,0.75,14.5,7.25,36.5,115.0,7
-30.0,-25.5,-3.25,-5.5,10.0,14.25,16.25,115.5,7
-42.0,-14.75,3.0,-19.5,18.0,19.5,36.0,101.25,7
-56.5,-26.25,4.25,-11.0,17.5,15.25,31.5,92.75,7
-76.0,-27.5,17.5,-12.5,21.0,18.0,31.5,48.75,7
-111.5,-36.75,42.5,-12.5,32.75,31.0,30.25,-25.75,7
-125.25,-28.0,23.0,-24.75,30.5,32.75,11.75,-103.5,7
-80.25,-42.5,4.75,-23.5,13.25,21.5,23.0,-219.0,7
-66.25,-39.25,8.75,-9.0,17.5,12.75,23.0,-182.5,7
-53.5,-9.5,-0.5,-8.25,14.0,7.5,24.75,18.5,7
-31.75,-9.75,-4.5,0.0,12.25,17.5,20.5,12.75,7
-10.25,9.75,-9.5,-16.75,22.0,13.25,20.5,21.75,7
2.75,15.0,-20.0,-23.0,25.5,20.25,31.0,45.0,7
3.5,19.75,-21.25,-7.25,22.25,22.0,21.25,3.0,7
7.75,22.75,-26.25,-7.0,28.5,19.5,17.75,39.75,7
20.0,38.25,-27.5,-30.75,28.75,17.5,14.25,22.75,7
12.75,29.75,-13.75,-27.0,31.0,11.0,16.0,34.25,7
-2.75,18.25,-17.0,-25.75,30.0,29.5,9.0,33.0,7
-2.75,27.25,-14.5,-43.5,24.5,21.0,5.5,30.75,7
-9.75,19.0,0.25,-30.25,37.5,33.75,18.0,28.0,7
-6.75,33.0,-0.25,-21.0,39.5,54.25,30.25,32.0,7
8.0,32.0,-12.75,-6.75,38.0,30.0,24.0,42.5,7
25.25,18.0,-8.75,-7.0,26.0,32.5,13.0,31.25,7
-11.0,20.25,13.25,-6.0,37.0,34.25,21.25,34.5,7
-30.0,15.25,0.0,-6.0,31.0,32.75,22.0,20.25,7
-22.5,8.25,-3.75,-26.25,29.25,40.75,18.25,19.5,7
-31.5,12.0,3.75,-34.75,30.75,45.0,19.5,18.0,7
-24.5,22.0,-1.75,-29.25,25.0,31.0,17.5,21.5,7
-36.5,21.75,2.75,-23.75,50.75,24.75,31.25,18.75,7
-24.0,22.5,-2.5,-24.5,43.5,43.5,32.25,21.5,7
-20.0,27.0,-13.25,-12.75,35.0,33.5,22.0,6.25,7
0.0,14.0,-21.75,-7.75,30.5,35.75,35.75,5.0,7
14.5,1.25,-20.5,-4.75,29.0,33.25,30.5,2.25,7
16.0,10.25,-20.5,-16.25,35.5,27.5,19.75,1.75,7
9.5,1.75,-16.25,-17.25,38.25,30.0,32.0,26.0,7
12.5,-4.25,-1.5,-4.75,42.25,28.5,19.75,7.5,7
13.75,-13.75,0.0,-4.75,37.25,34.75,21.25,22.75,7
-19.25,-17.0,6.75,-7.25,40.5,27.5,24.5,26.0,7
-62.25,-6.5,14.75,-5.75,28.25,26.25,25.75,13.5,7
-65.75,-6.5,18.5,-13.75,21.0,21.0,36.5,4.5,7
-34.0,-3.5,17.25,-12.75,33.25,18.0,22.25,7.5,7
-53.0,-14.0,17.5,-15.5,27.5,18.5,23.75,14.0,7
-49.5,-13.5,26.25,-15.0,9.5,14.5,18.25,0.75,7
-57.0,-7.25,20.75,-11.0,8.25,21.25,19.75,23.5,7
-49.25,-20.25,16.25,-21.0,18.75,23.75,24.5,15.0,7
-46.5,-16.75,6.5,-25.5,20.75,25.5,28.0,9.5,7
-39.75,-21.0,0.5,-18.75,12.25,29.25,23.0,21.0,7
-34.25,-28.0,6.0,-13.75,23.5,21.0,18.75,7.5,7
-19.75,-16.25,-2.0,-14.5,30.0,27.0,33.25,10.25,7
0.25,-4.75,-9.0,-5.75,29.25,28.25,23.25,21.0,7
5.5,-0.75,-14.5,-7.5,25.75,18.0,25.0,29.0,7
31.5,8.5,-4.25,-15.5,22.25,10.25,33.75,28.5,7
47.5,17.75,-9.5,-7.75,31.0,18.0,24.25,16.75,7
76.5,16.0,-21.5,-5.75,27.75,17.25,20.5,23.25,7
121.75,25.75,-47.75,-16.25,34.25,3.25,29.75,30.25,7
117.5,18.0,-52.0,-20.25,36.25,23.75,24.25,36.5,7
68.75,15.5,-37.5,-22.25,31.25,28.0,22.75,41.0,7
65.75,33.25,-36.75,-27.75,36.75,29.0,22.0,51.5,7
39.25,29.25,-26.75,-19.25,22.25,24.75,24.25,44.5,7
21.0,19.25,-17.75,-27.5,22.0,1.25,30.0,12.25,7
2.5,17.5,-8.5,-20.0,15.0,-10.5,13.25,11.0,7
-17.0,15.25,-17.0,-6.5,9.75,-8.5,14.5,17.0,7
-13.25,21.5,-7.25,-21.25,22.25,-7.0,24.75,26.25,7
-33.0,24.75,0.25,-16.25,14.0,-6.25,28.25,27.0,7
-43.0,14.5,-2.5,-9.0,14.5,5.75,36.25,23.0,7
-48.75,10.25,3.5,-8.25,-1.75,10.0,28.0,27.75,7
-46.5,6.0,5.0,-21.0,-8.0,15.5,27.0,40.0,7
-51.0,9.25,1.5,-25.25,-1.75,23.75,33.0,55.0,7
-44.25,19.0,-12.5,-32.75,1.75,25.75,32.0,65.75,7
-46.25,8.75,-0.5,-45.25,7.25,29.75,36.5,67.75,7
-49.25,13.25,3.75,-33.5,2.75,26.5,33.75,47.25,7
-57.75,15.75,10.5,-24.5,0.75,39.25,36.75,26.5,7
-28.5,12.75,-5.0,-9.25,-3.5,41.75,35.0,1.5,7
-4.0,23.25,3.5,6.5,4.75,36.0,23.0,0.75,7
-3.5,23.5,8.0,-2.5,-1.0,42.5,32.0,-8.75,7
5.5,14.5,-10.0,4.0,7.25,37.0,26.5,-36.5,7
-14.75,-1.5,-12.0,-11.0,10.5,28.25,26.0,15.25,7
-20.75,10.0,-26.0,-14.75,1.0,27.75,24.75,51.0,7
-28.25,11.75,-0.75,1.25,15.75,25.0,11.0,15.25,7
-23.5,7.25,0.25,-18.5,9.75,25.75,18.25,1.5,7
-33.0,3.5,-2.5,-4.0,10.75,31.25,13.25,-31.75,7
-42.5,10.5,6.5,-7.5,6.5,34.5,6.25,-98.75,7
-52.5,20.0,15.75,-4.5,8.25,33.75,14.0,-103.5,7
-35.25,9.0,19.5,-2.0,13.75,26.5,24.75,17.25,7
-10.75,13.0,11.75,-10.75,21.5,26.75,25.25,76.5,7
-14.25,9.75,1.75,13.0,33.0,31.75,35.25,45.0,7
17.25,15.0,-16.5,-14.0,27.25,15.75,29.75,55.0,7
38.25,16.5,-22.5,-19.0,34.0,3.75,22.5,46.25,7
20.75,13.75,-15.5,-22.0,25.5,19.5,33.25,41.25,7
17.0,-1.0,-21.5,-27.0,36.75,4.0,21.25,26.5,7
20.0,-20.25,-21.75,-12.75,44.5,-12.5,18.5,28.5,7
17.5,-20.75,-17.5,-13.75,43.0,-13.5,22.25,33.25,7
28.75,-28.5,-21.0,0.0,48.75,-13.5,24.25,16.0,7
17.5,-19.25,-22.25,-1.5,30.5,16.5,25.75,20.75,7
27.25,-15.25,-29.25,-20.75,24.75,18.0,29.25,4.5,7
15.75,-7.75,-32.25,-19.75,22.0,17.0,32.75,-11.25,7
2.25,0.0,-29.0,-21.5,23.5,22.25,33.0,-18.25,7
10.0,-13.25,-17.5,-34.5,16.0,11.25,29.75,10.25,7
-1.25,-17.75,-13.75,-29.75,17.5,6.5,19.0,12.0,7
-3.75,-21.25,6.0,-33.75,21.75,9.25,25.0,1.5,7
-26.75,-17.5,13.0,-33.75,8.5,17.5,8.5,11.75,7
-41.0,-20.75,10.25,-19.5,-6.5,6.25,12.5,10.25,7
-72.25,-11.75,11.0,-21.0,-7.25,8.5,27.0,50.5,7
-107.25,-15.25,32.25,-18.5,-4.0,17.25,18.25,89.0,7
-96.0,-34.25,33.75,-5.0,0.0,25.75,31.25,104.25,7
-80.5,-22.5,22.75,-4.5,7.0,41.0,26.5,85.0,7
-69.0,-15.75,28.5,-7.25,6.25,29.0,14.25,62.75,7
-50.75,-18.25,17.5,1.0,2.25,37.75,20.75,26.25,7
-41.25,-13.75,0.5,2.75,7.0,39.75,26.0,-54.5,7
-21.75,-12.75,-5.75,-6.0,18.5,47.25,34.5,-94.0,7
6.25,-3.0,-15.75,-1.75,8.75,58.0,40.5,-162.75,7
21.5,-2.25,-21.75,1.75,8.5,54.75,28.25,-213.75,7
39.5,-4.25,-11.75,6.75,17.0,54.5,29.75,-78.5,7
46.0,7.75,-20.0,2.5,14.75,43.25,33.25,24.0,7
36.25,11.0,-31.0,-11.25,36.0,43.75,28.0,-4.25,7
38.0,19.0,-29.75,4.0,40.25,56.0,38.5,49.0,7
46.5,21.75,-16.0,10.5,32.0,63.0,25.0,44.75,7
33.0,30.5,-15.75,1.25,51.25,57.5,38.75,38.25,7
39.0,40.0,-13.5,12.25,52.5,34.0,35.0,33.5,7
56.25,37.5,-26.25,0.0,47.25,22.25,22.0,31.5,7
49.75,17.5,-25.0,-6.0,44.25,36.0,16.5,60.0,7
11.25,9.75,-15.0,-13.25,31.5,51.5,5.0,38.5,7
5.0,30.5,-13.25,-26.5,33.25,44.5,20.25,36.75,7
0.5,22.0,10.0,-4.75,16.75,40.25,22.5,25.5,7
-16.75,2.25,-0.25,-19.75,9.75,24.25,26.25,24.25,7
-30.75,11.5,5.25,-23.25,4.0,26.25,17.25,16.0,7
-31.5,11.5,-1.5,-21.5,3.0,31.25,15.0,23.0,7
-19.0,17.5,-6.25,-25.0,16.0,30.75,11.5,33.5,7
-19.25,25.0,-11.0,-12.75,20.0,26.0,7.5,27.5,7
4.5,33.0,-19.0,-20.25,18.25,26.25,17.5,32.75,7
8.5,37.5,-14.75,-17.25,20.75,23.25,4.25,16.75,7
7.25,30.75,-26.75,-19.5,25.0,26.25,7.0,14.5,7
13.5,42.25,-27.25,-18.25,24.25,27.0,9.0,16.25,7
25.25,28.5,-23.75,-27.0,35.5,33.75,9.5,1.75,7
15.75,21.0,-24.75,-19.5,25.5,36.5,20.25,6.25,7
-4.5,16.5,-7.75,-14.0,2.0,16.25,31.25,4.75,7
-36.0,0.75,15.5,-10.5,-3.5,24.75,29.5,12.75,7
-35.75,15.0,5.75,-10.5,5.25,1.75,15.25,20.5,7
-21.0,11.25,6.0,-5.75,-0.25,-7.75,13.25,12.5,7
-44.5,5.5,12.75,-4.5,-8.0,23.25,10.75,28.5,7
-41.25,2.5,21.0,-11.5,-1.5,15.75,4.5,25.75,7
-54.5,-6.25,17.0,-4.0,-9.25,0.75,-0.25,1.0,7
-47.25,2.0,12.75,-10.25,-10.75,-13.0,19.0,5.25,7
-37.25,1.0,15.75,-12.25,-11.25,-7.0,12.5,-4.5,7
-47.25,2.5,-2.25,-33.0,-1.5,3.5,8.5,-26.75,7
-32.5,4.25,-7.0,-49.25,1.0,17.25,13.5,-43.75,7
-25.0,7.5,-7.75,-49.0,15.0,9.5,16.0,-36.25,7
-19.25,16.0,-13.25,-45.75,21.25,12.25,20.75,-2.0,7
-4.25,15.0,-21.5,-45.5,36.0,38.75,26.5,4.0,7
11.5,10.25,0.25,-25.75,36.25,29.5,19.25,27.0,7
19.0,2.5,-13.75,-32.5,30.5,21.5,12.25,55.25,7
44.5,4.5,-40.25,-35.25,63.0,16.5,7.25,40.0,7
81.0,-1.0,-40.25,-22.25,73.25,25.5,5.75,25.0,7
82.0,0.75,-41.5,-19.25,62.75,33.5,6.25,27.25,7
59.5,-2.5,-33.5,-0.75,54.25,23.5,7.25,17.25,7
56.75,-11.5,-40.25,-13.25,59.25,29.0,9.0,19.5,7
49.0,-8.75,-39.0,-15.5,61.25,22.0,10.0,33.5,7
36.75,-14.75,-32.75,-8.75,43.0,18.75,21.5,28.0,7
7.75,-18.5,-21.75,-10.75,33.75,30.0,18.25,29.0,7
-5.75,-20.75,-14.0,-12.75,34.75,35.5,23.25,2.75,7
-6.75,-19.5,-4.25,-22.5,16.5,34.5,16.5,6.25,7
-17.25,-20.5,-2.0,-28.25,16.25,24.5,22.75,26.25,7
-15.75,-18.0,-2.0,-17.5,15.0,10.0,39.25,18.25,7
-21.75,-24.5,10.5,-13.0,15.0,20.5,24.25,13.5,7
-43.25,-39.25,5.75,-23.25,-1.25,17.75,27.0,20.0,7
-44.5,-38.25,-0.25,-22.25,-5.25,9.75,40.5,25.75,7
-35.75,-22.5,5.5,-24.0,10.5,17.5,31.5,13.25,7
-57.0,-35.75,5.75,-14.25,-6.25,18.0,25.25,7.0,7
-79.5,-27.25,21.25,5.75,-15.75,15.75,39.75,6.75,7
-77.75,-17.25,24.5,5.25,3.0,14.75,38.0,41.5,7
-33.75,-20.5,2.75,-6.0,26.25,25.5,15.5,87.5,7
-27.0,5.0,-4.75,-0.5,26.25,27.0,27.5,51.0,7
-5.0,-10.0,-4.25,5.75,41.0,46.0,27.75,38.0,7
13.5,1.25,-13.75,10.5,43.5,48.5,14.0,23.75,7
14.25,-1.0,-22.25,13.25,58.5,38.25,34.0,1.75,7
28.0,-9.5,-11.0,13.75,63.25,29.25,30.25,2.5,7
9.5,4.75,-9.0,7.0,52.5,-2.75,23.25,-50.5,7
16.0,1.0,-11.5,-2.5,41.0,8.75,27.0,-105.75,7
5.75,2.0,-6.0,-9.5,31.0,10.25,18.75,-51.25,7
0.0,-5.75,-2.5,-11.0,34.75,23.5,39.75,51.25,7
12.5,15.75,-9.0,0.75,41.5,44.75,35.25,42.25,7
16.75,17.25,-12.5,-4.25,58.25,38.5,39.75,52.0,7
20.25,12.75,-2.0,-9.5,49.75,29.0,47.75,57.75,7
16.0,15.75,-0.5,-5.0,57.5,21.25,34.75,48.0,7
28.75,18.0,-13.75,-7.0,75.5,34.75,35.0,39.75,7
28.5,16.75,-22.25,-5.75,58.25,34.25,38.75,33.5,7
-3.75,16.75,-18.25,-8.25,35.5,32.0,51.5,61.0,7
-11.75,17.5,-17.5,-14.0,35.25,35.0,47.0,37.5,7
-8.0,20.5,-17.5,-8.0,38.75,30.0,39.25,36.5,7
-22.25,16.75,-16.5,-8.75,40.25,22.25,33.5,78.0,7
1.0,4.75,-23.5,-17.75,43.75,31.0,31.25,78.75,7
25.25,9.5,-38.5,-24.0,58.0,40.5,22.25,37.5,7
40.0,17.5,-33.25,-24.75,65.75,38.0,29.25,52.0,7
55.75,23.5,-32.0,-20.75,67.5,44.5,31.25,38.0,7
59.5,21.0,-48.75,-15.75,70.25,47.0,31.25,5.5,7
44.5,17.5,-31.0,-11.25,53.25,29.0,33.25,-17.25,7
21.75,16.0,-33.5,-19.75,39.25,20.75,15.75,-65.75,7
8.5,19.5,-23.0,-14.75,22.0,18.25,20.75,-29.0,7
-14.0,7.5,-13.0,-14.25,13.75,5.25,16.75,26.0,7
-40.0,12.0,-1.5,-14.0,-10.75,-6.25,19.0,20.25,7
-65.25,14.5,20.75,-6.25,-44.0,-1.75,18.25,10.0,7
-89.25,8.25,21.75,-15.75,-50.0,-2.5,25.0,12.0,7
-86.75,14.75,30.75,-13.0,-18.5,5.5,35.5,27.75,7
-68.0,9.5,31.25,-14.75,-24.25,20.75,34.0,67.25,7
-55.0,10.0,33.25,-20.75,-25.75,22.0,28.5,99.0,7
-38.75,0.75,30.5,-13.0,-3.0,22.5,27.25,102.5,7
-39.0,3.0,17.75,-10.5,-14.25,15.5,44.5,94.75,7
-28.25,15.75,16.0,-28.5,-5.5,17.25,25.5,62.25,7
-15.25,15.25,19.0,-33.75,9.5,16.0,24.5,29.0,7
-14.75,26.25,17.75,-32.75,18.25,24.0,28.75,-30.75,7
2.75,20.75,15.0,-31.0,40.0,23.75,19.0,-127.75,7
15.25,23.25,-6.5,-22.5,49.0,39.0,25.5,-140.75,7
19.75,37.0,0.25,-14.5,60.75,46.5,27.75,-62.75,7
34.0,39.0,-8.0,-7.25,73.0,54.0,14.75,-31.5,7
22.75,33.75,-21.0,-21.25,68.75,51.25,13.75,11.0,7
20.0,11.75,-16.5,-23.5,66.5,27.25,12.25,61.25,7
28.0,12.25,-29.5,-26.5,76.25,37.25,-9.75,41.0,7
43.5,6.0,-33.0,-36.25,75.25,30.5,3.0,55.5,7
43.25,0.0,-38.0,-25.5,34.25,29.25,6.0,47.0,7
3.5,9.25,-24.75,-18.25,32.75,18.0,9.5,46.25,7
5.5,6.25,-8.25,-15.0,21.25,12.75,30.0,37.0,7
-21.5,13.5,-10.25,-9.75,-2.0,26.25,24.5,20.25,7
-41.25,22.75,-6.5,-10.5,4.5,8.5,14.75,31.75,7
-41.75,12.0,-2.5,-12.0,-22.25,6.5,14.75,28.0,7
-43.25,15.0,-9.25,-10.25,-23.0,11.5,25.25,35.75,7
-37.5,25.25,7.75,-1.5,2.25,21.5,23.5,22.75,7
-32.25,17.75,0.25,-2.0,1.25,15.5,19.0,32.25,7
-32.25,-2.5,-6.0,-16.75,-2.0,7.25,15.25,29.0,7
-28.75,-15.25,-8.75,-11.25,15.25,6.5,30.0,30.25,7
-20.75,-9.0,-10.25,-7.75,23.75,17.0,39.75,32.0,7
-12.5,0.25,-7.75,-18.75,27.25,27.75,20.0,14.0,7
8.5,-11.0,-21.5,-18.25,26.25,23.0,20.25,15.0,7
-11.25,-15.25,-11.0,-20.75,10.25,15.75,26.75,2.75,7
-31.0,-15.25,5.0,-19.0,-14.75,9.5,17.0,-1.25,7
-41.25,-19.5,15.75,-27.75,-9.75,28.75,28.25,16.0,7
